"Vit C with bioflavinoids","","80022769"
"Vit C with grapeseed extract","","80015466"
"Vit C with rose hips","","328707"
"Vit C with zinc","","1994018"
"Vit C with zinc","","80018311"
"Vit C","","80021855"
"Vit C, L-Lysine and magnesium ascorbate","","80069904"
"Vit C, L-Lysine and magnesium","","80069904"
"Vit C/E/Biotin combo","","80087649"
"Vit C/citrus bioflavanoids","","80021855"
"Vit C100","","80021855"
"Vit C8","","80021855"
"Vit Centrum","","80068809"
"Vit Complex","","80068809"
"Vit D & K","","80009878"
"Vit D & K2","","80009878"
"Vit D (drops)","","765384"
"Vit D (liquid form)","","765384"
"Vit D (liquid","","765384"
"Vit D (liquid)","","765384"
"Vit D (organic)","","765384"
"Vit D + VitK","","80027907"
"Vit D 100 complex","","80046089"
"Vit D 1000 IU","","765384"
"Vit D 1000 iu","","765384"
"Vit D 1000 mg","","765384"
"Vit D 1000 ui","","765384"
"Vit D 1000IU","","765384"
"Vit D 1000iu","","765384"
"Vit D 1000mg","","765384"
"Vit D 1000ui","","765384"
"Vit D 2000","","765384"
"Vit D 3 and K2","","80009878"
"Vit D 3","","765384"
"Vit D 400 iu","","765384"
"Vit D 500 iu","","765384"
"Vit D Extra Strength","","765384"
"Vit D Supreme 1000iu","","80030915"
"Vit D and C","","80023351"
"Vit D and K","","80009878"
"Vit D and K2","","80009878"
"Vit D and Vit K","","80009878"
"Vit D and b12","","80124660"
"Vit D drops","","765384"
"Vit D gel 1000 UI","","765384"
"Vit D softgel","","765384"
"Vit D with Calcium","","80007620"
"Vit D with Vit K","","80009878"
"Vit D with magnesium and calcium","","2040905"
"Vit D","","765384"
"Vit D.","","765384"
"Vit D/K","","80009878"
"Vit D1","","765384"
"Vit D2 1000iu","","765384"
"Vit D2","","765384"
"Vit D3 & K2","","80009878"
"Vit D3 + Vit K","","80009878"
"Vit D3 1000 iu","","765384"
"Vit D3 1000/25","","765384"
"Vit D3 1000iu","","765384"
"Vit D3 25 mcg","","765384"
"Vit D3 400 Ui Calcium 500 mg","","80007620"
"Vit D3 400iu","","765384"
"Vit D3 400ui","","765384"
"Vit D3 K2","","80009878"
"Vit D3 Life brand","","765384"
"Vit D3 and K2","","765384"
"Vit D3 and K2","","80009878"
"Vit D3 drops","","765384"
"Vit D3 plus K2","","80009878"
"Vit D3 w cal","","80007620"
"Vit D3 w zinc","","80107412"
"Vit D3","","765384"
"Vit D3/K","","80009878"
"Vit D3/K2","","80009878"
"Vit D31000iu","","765384"
"Vit E -400 iu","","122823"
"Vit E 1000iu","","122823"
"Vit E 400 iu","","122823"
"Vit E 400 mg","","122823"
"Vit E 400 ui","","122823"
"Vit E 400iu","","122823"
"Vit E 8","","122823"
"Vit E 800 iu","","122823"
"Vit E","","122823"
"Vit E8","","122823"
"Vit Extra C","","80021855"
"Vit K & D","","80009878"
"Vit K & D","","80027907"
"Vit K & Vit","","80069814"
"Vit K 2 60mcg","","80069814"
"Vit K 2","","80070693"
"Vit K and D","","80009878"
"Vit K and Vit D","","80009878"
"Vit K","","80069814"
"Vit K","","80070693"
"Vit K2 & D3","","80027907"
"Vit K2 D3","","80009878"
"Vit K2 plus D3","","80009878"
"Vit K2 plus Vit D3","","80009878"
"Vit K2","","80069814"
"Vit K2","","80070693"
"Vit K2, A and D","","80009878"
"Vit and K","","80009878"
"Vit b 12","","406988"
"Vit b complex","","455377"
"Vit b12","","406988"
"Vit b2","","309702"
"Vit c & lycine","","80001916"
"Vit c","","80021855"
"Vit d","","765384"
"Vit d3 + K2","","80009878"
"Vit d3","","765384"
"Vit e","","122823"
"Vit. B-12","","406988"
"Vit. C","","80021855"
"Vit. D 2","","765384"
"Vit. D","","765384"
"Vit. D3","","765384"
"Vit. E","","122823"
"Vit3","","765384"
"VitB 50 complex","","455377"
"VitB12","","406988"
"VitC","","80021855"
"VitD 3","","765384"
"VitD with Vit K","","80009878"
"VitD","","765384"
"VitD3","","765384"
"Vita Fusion MultiVites Adult Gummy Vitamins","","80068809"
"Vita Fusion","","80068809"
"Vita Sil (silicium)","","80022978"
"Vita Vim Adult 50 plus multivitamin","","80068809"
"Vita Vim Multi Vitamin","","80068809"
"Vita Vim Multivitamin 50 +","","80068809"
"Vita Vim multivamin","","80068809"
"Vita Vim supplement","","80068809"
"Vita antioxident","","80068809"
"Vita-Vim (multivitamin for women 50+)","","80068809"
"Vita-Vim - adults 50+ (jamieson brand)","","80068809"
"Vita-Vim 50+","","80068809"
"Vita-Vim Adult 50 plus","","80068809"
"Vita-Vim Adult 50+ Multivitamin","","80068809"
"Vita-Vim Adult 50+ multivitamin","","80068809"
"Vita-Vim Adult 50+","","80068809"
"Vita-Vim Adults 50+","","80068809"
"Vita-Vim Multi vitamin (Jamieson)","","80068809"
"Vita-Vim Multivitamin","","80068809"
"Vita-Vim Multivitamins","","80068809"
"Vita-Vim Super Multi Vitamin","","80068809"
"Vita-Vim Super","","80068809"
"Vita-Vim adults 50+ (Jamieson multi-vitamin)","","80068809"
"Vita-Vim for seniors and women multivitamin (Jamieson)","","80068809"
"Vita-Vim for women 50+ multivitamin (jamieson brand)","","80068809"
"Vita-Vim for women over 50","","80068809"
"Vita-Vim multivitamin (Jamieson)","","80068809"
"Vita-Vim multivitamin for women (Jamieson brand)","","80068809"
"Vita-Vim pour adultes","","80068809"
"Vita-Vim","","80068809"
"Vita-Vim( multivitamines and mineral suplement ) adult 50+ multi Marque Jamieson","","80068809"
"Vita-Vit 50+","","80068809"
"Vita-antioxidant","","80076790"
"Vita-lux S plus","","80068809"
"Vita-vim (Jamieson multivitamin 50+)","","80068809"
"Vita-vim Multi for Women 50+","","80068809"
"Vita-vim for 50 +","","80068809"
"Vita-vim","","80068809"
"Vita-vin","","80068809"
"Vita12min B","","406988"
"Vita5min B50 complex","","455377"
"VitaFolic Acidmins B6 + B12 75mg/150mcg / 800mcg","","80021128"
"VitaFusiion B12 500mcg","","406988"
"VitaFusion Multivitamin Gummies","","80068809"
"VitaJoints supplement NPN","","80037545"
"VitaLux (eye supplement)","","80068809"
"VitaSoleil D3 Natural Factors","","765384"
"VitaTree Tumeric Curcumin Vegan Joint","","80057587"
"VitaTree VitaJoints","","80037545"
"VitaTree Vitamin D3","","765384"
"VitaVim Adult 50+","","80068809"
"VitaVim","","80068809"
"Vitaality Calcium","","80083109"
"Vitabeans","","80117210"
"Vitabulk First Step Vitamins","","80068809"
"Vitafusion - MultiVites","","80068809"
"Vitafusion - Multivitamin","","80068809"
"Vitafusion D3","","765384"
"Vitafusion Fibre well gummies","","80061769"
"Vitafusion MultiVites","","80068809"
"Vitafusion Multivitamin","","80068809"
"Vitafusion Multivitamites","","80068809"
"Vitafusion Multivites Adult","","80068809"
"Vitafusion Multivites Gummies for Adults","","80068809"
"Vitafusion Multivites Gummies","","80068809"
"Vitafusion Multivites gummy vitamins","","80068809"
"Vitafusion Multivites","","80068809"
"Vitafusion Womens multivitamin","","80068809"
"Vitafusion multivites adult","","80068809"
"Vitafusion multivites","","80068809"
"Vitaime D","","765384"
"Vitaimin D","","765384"
"Vitaimine D","","765384"
"Vitaimn D","","765384"
"Vitain B12","","406988"
"Vitain E","","122823"
"Vital 1 Eye Health multivitamin with lutein","","80068809"
"Vital 1 Multivitamin","","80068809"
"Vital 2 Plantinum","","80068809"
"Vital 2 Platinnum","","80068809"
"Vital 2 Platinum (Vitality Pack)","","80068809"
"Vital 2 Platinum Mulitvitamin","","80068809"
"Vital 2 Platinum Multi-Nutrient Formula","","80068809"
"Vital 2 Platnium","","80068809"
"Vital 2 platinum multivitamin supplement","","80068809"
"Vital Fem","","80093616"
"Vital Protein","","80047274"
"Vital proteins bovine collagen","","80039378"
"Vital-fem Multivitamin","","80068809"
"Vital-fem Multivitamins","","80068809"
"Vital-fem multivitamin","","80068809"
"VitalC Crystal Tablets Antioxidant","","80021855"
"Vitalex","","80016965"
"Vitalilty multivitamin and mineral","","80068809"
"Vitality - EstrAval","","80106415"
"Vitality - Omega 3","","80003210"
"Vitality 4 by Melaleuca","","80068809"
"Vitality 4 essentials (Melaleuca)","","80068809"
"Vitality 6 (Melaleuca) Essentials + Heart","","80068809"
"Vitality 6 (Melaleuca)","","80068809"
"Vitality Calcium Complete 250mg","","2040905"
"Vitality Calcium Complete","","2040905"
"Vitality Calcium Complete","","80083109"
"Vitality Calcium complete","","2040905"
"Vitality Calcium","","2040905"
"Vitality Calcium","","80083109"
"Vitality Coldwater Omega-3","","80003210"
"Vitality Coldwatere Omega-3","","80003210"
"Vitality Florify","2172909",""
"Vitality Mineral & Vitamin","","80068809"
"Vitality Mulitvitamin & Minerals","","80068809"
"Vitality Multi Vitamin & Mineral 50+","","80068809"
"Vitality Multivitamin and mineral Longevity 50+","","80068809"
"Vitality Multivitamin and mineral","","80068809"
"Vitality Multivitamin","","80068809"
"Vitality Vitamin D3","","765384"
"Vitality multi vitamin","","80068809"
"Vitality multi-vitamin (oligo brand)","","80068809"
"Vitality multivitamin & mineral","","80068809"
"Vitality vitamins","","80068809"
"Vitality- calcium complete","","2040905"
"VitalityTotal Essentials+Heart+Body Multivitamin Packs","","80068809"
"Vitalox S Plus Omega","","80068809"
"Vitalux ( multivitamines / multiminéraux) avec 5mg de luteine","","80068809"
"Vitalux (5mg Lutein)","","80068809"
"Vitalux (Areds eye care formula)","","80068809"
"Vitalux (Arid)","","80016965"
"Vitalux (eye multivitamin)","","80016965"
"Vitalux (eye vitamin and mineral)","","80016965"
"Vitalux (eye vitamins)","","80016965"
"Vitalux (eyes)","","80068809"
"Vitalux (lutein)","","80068809"
"Vitalux (multimultivitamin for eyes)","","80016965"
"Vitalux (multivitamin for eye health)","","80016965"
"Vitalux (multivitamin for eyes)","","80016965"
"Vitalux (multivitamin with Lutein)","","80068809"
"Vitalux (multivitamin wth lutein)","","80016965"
"Vitalux (occular mutivitamin)","","80016965"
"Vitalux (ocular multivitamin)","","80016965"
"Vitalux (ocular muntivitamin)","","80016965"
"Vitalux (with 5 mg of Lutein)","","80068809"
"Vitalux (with 5mg lutein)","","80068809"
"Vitalux - 5 mg","","80068809"
"Vitalux - 5mg","","80068809"
"Vitalux - Health Eyes","","80016965"
"Vitalux - Multivitamin","","80016965"
"Vitalux - Ocular Multivitamin","","80016965"
"Vitalux -Ocular multivitamin","","80016965"
"Vitalux 250 mg","","80016965"
"Vitalux 5mg lutein","","80016965"
"Vitalux 5mg","","80068809"
"Vitalux ADVENCED","","80016965"
"Vitalux AREDS","","80016965"
"Vitalux Adavanced","","80016965"
"Vitalux Advance","","80016965"
"Vitalux Advanced - Ocular multivitamin","","80016965"
"Vitalux Advanced - Ocular","","80016965"
"Vitalux Advanced AREDS2 Formula","","80016965"
"Vitalux Advanced Areds 2 Formula","","80016965"
"Vitalux Advanced Enteric Tab","","80016965"
"Vitalux Advanced Ocular Multivitamin","","80016965"
"Vitalux Advanced Omega-3 Ocular Multivitamin","","80016965"
"Vitalux Advanced Omega-3","","80016965"
"Vitalux Advenced","","80016965"
"Vitalux Advnaced","","80016965"
"Vitalux Avance","","80016965"
"Vitalux Eye Vitamins","","80068809"
"Vitalux Health eyes Alcon","","80016965"
"Vitalux Healthy Eyes Complete ocular multivitamins","","80016965"
"Vitalux Healthy Eyes Ocular Multivitamin","","80016965"
"Vitalux Lutein","","80068809"
"Vitalux Multivitamin with Lutein","","80068809"
"Vitalux Multivitamin with Lutin","","80068809"
"Vitalux Multivitamin","","80016965"
"Vitalux Multivitamin","","80068809"
"Vitalux Multivitamin/Multimineral supplement with lutein","","80068809"
"Vitalux Ocular Multivitamin","","80016965"
"Vitalux Ocular Mutivitamin","","80016965"
"Vitalux Ocular multivitamin","","80016965"
"Vitalux Omega 3 Ocular Multivitamin","","80016965"
"Vitalux Omega 3","","80016965"
"Vitalux Omega 3","","80068809"
"Vitalux Plus Omega","","80016965"
"Vitalux Plus Omega-3","","80068809"
"Vitalux S (multivitamin) with 5mg luteine","","80068809"
"Vitalux S multivitamin/multiminerals","","80068809"
"Vitalux S plus Omega 3","","80068809"
"Vitalux S plus omega 3","","80068809"
"Vitalux S plus omega-3","","80068809"
"Vitalux S","","80068809"
"Vitalux Tabs","","80068809"
"Vitalux W.","","80068809"
"Vitalux adv vit oculaire.","","80016965"
"Vitalux advance","","80068809"
"Vitalux advanced (multivitamin for eyes)","","80016965"
"Vitalux advanced Omega-3","","80016965"
"Vitalux advanced eye vitamin and minerals","","80016965"
"Vitalux advanced multi ocul, co","","80016965"
"Vitalux advanced multi/ocul,","","80016965"
"Vitalux advanced multivitamin","","80016965"
"Vitalux advanced.","","80016965"
"Vitalux advanceed","","80016965"
"Vitalux advenced multivatimine oculaire","","80016965"
"Vitalux advenced","","80016965"
"Vitalux eye vitamin","","80016965"
"Vitalux for Healhy Eyes","","80068809"
"Vitalux for Healthy Eyes","","80068809"
"Vitalux for smokers","","80068809"
"Vitalux health eyes with 5 mg lutenin","","80068809"
"Vitalux health eyes","","80068809"
"Vitalux healthy eyes (ocular multivitamin)","","80016965"
"Vitalux multivatamin","","80068809"
"Vitalux multivitamin (eyes)","","80016965"
"Vitalux multivitamin (for eyes)","","80016965"
"Vitalux multivitamin with lutein (AREDS)","","80068809"
"Vitalux multivitamin with lutein","","80016965"
"Vitalux multivitamin","","80016965"
"Vitalux multivitamin","","80068809"
"Vitalux multivitamins with Lutein","","80068809"
"Vitalux multivitamins","","80016965"
"Vitalux multo-vitamin","","80068809"
"Vitalux mutivitamin (for eyes)","","80016965"
"Vitalux ocular multivitamin","","80016965"
"Vitalux ocular multivitamins","","80016965"
"Vitalux p;lus Omega 3","","80068809"
"Vitalux plus (lutein & omega 3)","","80068809"
"Vitalux plus Lutein","","80068809"
"Vitalux plus Omega 3 with lutein","","80068809"
"Vitalux plus Omega A-3","","80068809"
"Vitalux plus Omega-3 Advanced AREDS Formula with Lutein plus added defense","","80068809"
"Vitalux plus Omega-3 with lutein","","80068809"
"Vitalux plus Omega-3","","80068809"
"Vitalux plus omega-3 supplement","","80068809"
"Vitalux plus omega-3 with Lutein","","80068809"
"Vitalux s","","80016965"
"Vitalux sante oculaire","","80016965"
"Vitalux w omega 3","","80016965"
"Vitalux with 5 mg lutein","","80068809"
"Vitalux with 5mg Lutein","","80068809"
"Vitalux with 5mg lutein per tablet","","80068809"
"Vitalux with 5mg lutein","","80068809"
"Vitalux with 5mg lutin","","80068809"
"Vitalux with Lutein (Healthy Eyes)","","80068809"
"Vitalux with Lutein 5mg","","80068809"
"Vitalux with Lutein","","80068809"
"Vitalux with Luteine","","80068809"
"Vitalux with Lutien 5mg","","80068809"
"Vitalux with Omega 3","","80068809"
"Vitalux with Omega-3","","80016965"
"Vitalux with leutin","","80068809"
"Vitalux with lutein","","80068809"
"Vitalux with omega 3","","80068809"
"Vitalux(areds)","","80068809"
"Vitalux, multivitamin","","80068809"
"Vitalux-S Multi Vitamin","","80068809"
"Vitalux-S Multivitamin","","80068809"
"Vitalux-S multivitamin","","80068809"
"Vitalux-S plus Omega-3 & Luteine","","80068809"
"Vitalux-S plus omega 3","","80068809"
"Vitalux-s Plus omega 3","","80068809"
"Vitalux-s multivitamin","","80068809"
"Vitalux-s plus Omega 3 supplement","","80068809"
"Vitalux.","","80016965"
"Vitalux/ health eyes","","80016965"
"Vitaluxplus Omega-3","","80068809"
"Vitaluxplus","","80068809"
"Vitaluz","","80016965"
"Vitam D","","765384"
"Vitam3in D","","765384"
"Vitamain B12","","406988"
"Vitamain D","","765384"
"Vitamain D-3 1000 IU","","765384"
"Vitaman B 12","","406988"
"Vitaman D","","765384"
"Vitaman D3","","765384"
"Vitamen C","","80021855"
"Vitamen D3","","765384"
"Vitami B12 1200mcg","","406988"
"Vitamien D","","765384"
"VitamienD","","765384"
"Vitamiin B","","455377"
"Vitamiin B12 1200mcg","","406988"
"Vitamilty Cold water omgea 3","","80003210"
"Vitamim B12","","406988"
"Vitamim D 1000ui","","765384"
"Vitamin - D3","","765384"
"Vitamin 1000IU","","765384"
"Vitamin 12 injection","","406988"
"Vitamin 12","","406988"
"Vitamin 3","","765384"
"Vitamin 3-6-9","","80009718"
"Vitamin 3D","","765384"
"Vitamin = Zinc","","297666"
"Vitamin A & Vitamin D3","","123129"
"Vitamin A - 10,000 IU (jamieson brand)","","297720"
"Vitamin A 10 000 mg","236101",""
"Vitamin A 10,000 IU (exact brand)","","297720"
"Vitamin A 10,000 IU","","297720"
"Vitamin A 10,000IU","","297720"
"Vitamin A 1000-0IU","","231282"
"Vitamin A 10000 IU","","297720"
"Vitamin A 10000IU","","231282"
"Vitamin A 10000IU","","297720"
"Vitamin A 2400 IU","","231282"
"Vitamin A Emulsion","","297720"
"Vitamin A and Beta Carotene","","297720"
"Vitamin A and D (jamieson brand)","","123129"
"Vitamin A and D","","123129"
"Vitamin A and zinc","","80005184"
"Vitamin A with D","","123129"
"Vitamin A- 10, 000 IU","","297720"
"Vitamin B & C","","123803"
"Vitamin B & C","","80090051"
"Vitamin B (complete)","","598577"
"Vitamin B + C","","80090051"
"Vitamin B - 50","","598577"
"Vitamin B -12","","406988"
"Vitamin B 100 Complex timed release","","455377"
"Vitamin B 100 Complex","","455377"
"Vitamin B 100 Complex","","80046089"
"Vitamin B 100 complex","","455377"
"Vitamin B 100","","455377"
"Vitamin B 100","","80046089"
"Vitamin B 1000 mcg","","406988"
"Vitamin B 100complex","","80046089"
"Vitamin B 12 (1, 000mcg)","","406988"
"Vitamin B 12 - 1000 mg","","406988"
"Vitamin B 12 SL 1000 mcg","","406988"
"Vitamin B 12 complex","","406988"
"Vitamin B 12","","406988"
"Vitamin B 50 Complex","","598577"
"Vitamin B 50 comples (swiss brand)","","598577"
"Vitamin B 50 complex (Jamieson brand)","","598577"
"Vitamin B 50 complex","","455377"
"Vitamin B 50","","598577"
"Vitamin B 6 - 100 mg (Jamieson brand)","","122645"
"Vitamin B 6 100mg","","122645"
"Vitamin B 6","","122645"
"Vitamin B 6/12","","80001219"
"Vitamin B Complex (B12,5,3,6,2,1,9)","","455377"
"Vitamin B Complex 50 mg","","455377"
"Vitamin B Complex 50","","455377"
"Vitamin B Complex 50mg","","598577"
"Vitamin B Complex Hi Potency 50mg","","598577"
"Vitamin B Complex Hi Potency","","598577"
"Vitamin B Complex plus C","","224774"
"Vitamin B Complex with B12 1ml","","598577"
"Vitamin B Complex with C","","123803"
"Vitamin B Complex with Vitamin C","","80090051"
"Vitamin B Complex wsith Vitamin C","","224774"
"Vitamin B Complex","","455377"
"Vitamin B Complex","","598577"
"Vitamin B Compound","","455377"
"Vitamin B Super Complex","","598577"
"Vitamin B and C","","80090051"
"Vitamin B comlex","","455377"
"Vitamin B complex (life brand )","","598577"
"Vitamin B complex + Vitamin C","","224774"
"Vitamin B complex 100","","598577"
"Vitamin B complex 50 mg","","598577"
"Vitamin B complex 50","","455377"
"Vitamin B complex 50mg","","598577"
"Vitamin B complex 602 mg","","598577"
"Vitamin B complex supplement (Homocysteine Formula)","","598577"
"Vitamin B complex with Vitamin C - 300 mg (life brand)","","224774"
"Vitamin B complex with Vitamin C","","224774"
"Vitamin B complex with vitamin C (life brand)","","224774"
"Vitamin B complex with vitamin C","","80090051"
"Vitamin B complex","","455377"
"Vitamin B complex","","598577"
"Vitamin B intramuscular shot","","406988"
"Vitamin B","","455377"
"Vitamin B-100 Complex","","455377"
"Vitamin B-100 Complex","","80046089"
"Vitamin B-100","","80046089"
"Vitamin B-12 1000 mcg","","406988"
"Vitamin B-12 1200 mcg","","406988"
"Vitamin B-12 1200 mg","","406988"
"Vitamin B-12 1200mcg","","406988"
"Vitamin B-12 2500mcg","","406988"
"Vitamin B-12 500 mcg","","406988"
"Vitamin B-12 PO","","406988"
"Vitamin B-12 Slow Dissolve Tablets","","406988"
"Vitamin B-12 Swiss Natural","","406988"
"Vitamin B-12","","406988"
"Vitamin B-3 500 mg","","80004529"
"Vitamin B-50 50 mg","","455377"
"Vitamin B-50 complex","","598577"
"Vitamin B-50","","598577"
"Vitamin B-6 100mg","","122645"
"Vitamin B-6","","122645"
"Vitamin B-Complex with Folic Acid Plus Vitamin C","","123803"
"Vitamin B-Supreme","","455377"
"Vitamin B-complex","","598577"
"Vitamin B/D","","765384"
"Vitamin B1 100 mg","","407011"
"Vitamin B1 1000mg","","407011"
"Vitamin B1 100mg","","232467"
"Vitamin B1 50 mg","","407011"
"Vitamin B1","","232467"
"Vitamin B1","","407011"
"Vitamin B1- 100 mg (jamieson brand)","","232467"
"Vitamin B100 (jamieson brand)","","80046089"
"Vitamin B100 Complex","","455377"
"Vitamin B100 Complex","","80046089"
"Vitamin B100 complex (Jamieson brand)","","80046089"
"Vitamin B100 complex 1000mg","","80046089"
"Vitamin B100 complex with choline and inositol","","2231626"
"Vitamin B100 complex","","455377"
"Vitamin B100 complex","","80046089"
"Vitamin B100","","455377"
"Vitamin B100","","80046089"
"Vitamin B12 & Folic Acid","","2243119"
"Vitamin B12 (Sisu brand)","","406988"
"Vitamin B12 (jamieson brand)","","406988"
"Vitamin B12 (life)","","406988"
"Vitamin B12 + Folic Acid 1000mcg","","406988"
"Vitamin B12 - 1000 mcg (spring valley brand)","","406988"
"Vitamin B12 - 1000 mcg","","406988"
"Vitamin B12 - 1000 mg","","406988"
"Vitamin B12 - 1000mcg (nature's bounty)","","406988"
"Vitamin B12 - 1000mcg","","406988"
"Vitamin B12 - 100mcg","","406988"
"Vitamin B12 - 1200 mcg (jamieson brand)","","406988"
"Vitamin B12 - 1200 mcg","","406988"
"Vitamin B12 - 1200 mg (Pharmasave brand)","","406988"
"Vitamin B12 - 1200 mg (jamieson brand)","","406988"
"Vitamin B12 - 1200 mg","","406988"
"Vitamin B12 - 1500 mg","","406988"
"Vitamin B12 - 25 mg","","406988"
"Vitamin B12 - 5 mg","","406988"
"Vitamin B12 - 50 mcg (Jamieson brand)","","406988"
"Vitamin B12 1,200 mcg","","406988"
"Vitamin B12 100 mcg","","406988"
"Vitamin B12 1000 IU","","406988"
"Vitamin B12 1000 mcg","","406988"
"Vitamin B12 1000","","406988"
"Vitamin B12 1000IU","","406988"
"Vitamin B12 1000mcg","","406988"
"Vitamin B12 1000mg","","406988"
"Vitamin B12 100mcg","","406988"
"Vitamin B12 100mg","","406988"
"Vitamin B12 1200 mcg & B6","","80001219"
"Vitamin B12 1200 mcg","","406988"
"Vitamin B12 1200 mcgt","","406988"
"Vitamin B12 1200MCG","","406988"
"Vitamin B12 1200mcg","","406988"
"Vitamin B12 1200mg","","406988"
"Vitamin B12 1500 mcg","","406988"
"Vitamin B12 1500mcg","","406988"
"Vitamin B12 1500mg","","406988"
"Vitamin B12 1mg","","406988"
"Vitamin B12 2,500 mcg","","406988"
"Vitamin B12 250 mcg","","406988"
"Vitamin B12 250 micrograms","","406988"
"Vitamin B12 2500 mcg","","406988"
"Vitamin B12 2500mcg","","406988"
"Vitamin B12 250mcg","","406988"
"Vitamin B12 250mg","","406988"
"Vitamin B12 500 mcg","","406988"
"Vitamin B12 5000","","406988"
"Vitamin B12 500mcg","","406988"
"Vitamin B12 500mg","","406988"
"Vitamin B12 Complex S/R","","406988"
"Vitamin B12 Complex","","406988"
"Vitamin B12 Cyanacobalamin","","406988"
"Vitamin B12 Cyanocobalamin","","406988"
"Vitamin B12 Injection","","406988"
"Vitamin B12 Injections","","406988"
"Vitamin B12 Methylcobalamin Biological Active Form of B12 Quick Disolve","","406988"
"Vitamin B12 Spray","","406988"
"Vitamin B12 Sublingual 1000mcg","","406988"
"Vitamin B12 Sublingual","","406988"
"Vitamin B12 Supplement","","406988"
"Vitamin B12 and folic acid","","2243119"
"Vitamin B12 complex","","406988"
"Vitamin B12 injection","","406988"
"Vitamin B12 injections","","406988"
"Vitamin B12 mcg","","406988"
"Vitamin B12 shot","","406988"
"Vitamin B12 sublingual","","406988"
"Vitamin B12 supplement","","406988"
"Vitamin B12 timed release","","406988"
"Vitamin B12 with Folic acid","","2243119"
"Vitamin B12","","406988"
"Vitamin B12- (nature's bounty)","","406988"
"Vitamin B12- 1000mcg","","406988"
"Vitamin B12/6","","80001219"
"Vitamin B12/Folic Acid","","2243119"
"Vitamin B120mcg","","406988"
"Vitamin B121 (Jamieson brand)","","406988"
"Vitamin B121200 mcg","","406988"
"Vitamin B2","","309702"
"Vitamin B3 Niacin","","80004529"
"Vitamin B3 Niacinamide","","80004529"
"Vitamin B3","","80004529"
"Vitamin B5 - 100 mg","","80003684"
"Vitamin B5","","80003684"
"Vitamin B50 Complex","","455377"
"Vitamin B50 Complex","","598577"
"Vitamin B50 Jamieson","","455377"
"Vitamin B50 complex","","455377"
"Vitamin B50 complex","","598577"
"Vitamin B50","","455377"
"Vitamin B50","","598577"
"Vitamin B6 + B12 Complex","","80001219"
"Vitamin B6 + B12 Folic Acid","","80006780"
"Vitamin B6 + B12 Folic Acid","","80021128"
"Vitamin B6 + B12","","80001219"
"Vitamin B6 - 100 mg (Jamieson brand)","","122645"
"Vitamin B6 - 50 mg","","122645"
"Vitamin B6 100 mg","","122645"
"Vitamin B6 100mg","","122645"
"Vitamin B6 250mg","","122645"
"Vitamin B6 50mg","","122645"
"Vitamin B6 B12 with folic acid","","80006780"
"Vitamin B6 B12","","80001219"
"Vitamin B6 and B12 with folic acid (jamieson brand)","","80006780"
"Vitamin B6 and B12","","80001219"
"Vitamin B6 sublingual","","122645"
"Vitamin B6 supplement (Webber brand) NPN 8003665","","122645"
"Vitamin B6 with Melatonin","","80005067"
"Vitamin B6","","122645"
"Vitamin B6+B12+ Folic Acid","","80021128"
"Vitamin B6-B12","","80001219"
"Vitamin B6-B12-Folic Acid","","80006780"
"Vitamin B6/b12/folic acid (Jam)","","80021128"
"Vitamin B6/vitamin B12","","80001219"
"Vitamin B75","","455377"
"Vitamin B75","","598577"
"Vitamin Bcomplex","","455377"
"Vitamin C & Bioflavinoids","","80022769"
"Vitamin C & D","","80017620"
"Vitamin C & D","","80023351"
"Vitamin C & D3 Combined Tablet","","80017620"
"Vitamin C & Zinc","","80018311"
"Vitamin C (Natural Factors)","","80021855"
"Vitamin C (Power C vitafusion brand)","","80021855"
"Vitamin C (ester-c brand)","","80021855"
"Vitamin C + D","","80023351"
"Vitamin C + D3 500mg/500IU","","80017620"
"Vitamin C + Zinc 500mg","","1994018"
"Vitamin C - 1000 mg (Jamieson brand)","","80021855"
"Vitamin C - 1000 mg (natural factors brand)","","80021855"
"Vitamin C - 1000 mg","","80021855"
"Vitamin C - 120 mg (exact brand)","","80021855"
"Vitamin C - 500 mg (Jamieson)","","80021855"
"Vitamin C - 500 mg (Swiss brand)","","80021855"
"Vitamin C - 500 mg (jamieson brand)","","80021855"
"Vitamin C - 500 mg (kirkland brand)","","80021855"
"Vitamin C - 500 mg (swiss brand)","","80021855"
"Vitamin C - 500 mg","","80021855"
"Vitamin C - 600 mg","","80021855"
"Vitamin C -1500 with Rose Hips","","328707"
"Vitamin C / Vitamin D","","80023351"
"Vitamin C 100% Pure Power","","80021855"
"Vitamin C 1000 mg with Rose Hips","","328707"
"Vitamin C 1000 mg","","80021855"
"Vitamin C 1000","","80021855"
"Vitamin C 1000MG","","80021855"
"Vitamin C 1000mg Webber Naturals","","80021855"
"Vitamin C 1000mg","","80021855"
"Vitamin C 100mg","","80021855"
"Vitamin C 2000 mg","","80021855"
"Vitamin C 2000mg","","80021855"
"Vitamin C 250 mg","","80021855"
"Vitamin C 500 mcg","","80021855"
"Vitamin C 500 mg (Jamieson brand)","","80021855"
"Vitamin C 500 mg","","80021855"
"Vitamin C 500","","80021855"
"Vitamin C 500iu","","80021855"
"Vitamin C 500mg","","80021855"
"Vitamin C 600 mg","","80021855"
"Vitamin C 600mg","","80021855"
"Vitamin C Crystals","","80021855"
"Vitamin C Equate","","80021855"
"Vitamin C Extra","","80021855"
